tick,spread,pb2_mid,nav,SMA_10,SMA_20,SMA_50,SMA_100
2123,94.0,30234.0,30140.0,89.8,85.525,81.85,78.92
2124,93.0,30233.0,30140.0,90.25,86.35,82.1,79.19
2125,91.5,30230.5,30139.0,90.25,87.2,82.32,79.43
2126,91.0,30230.0,30139.0,90.85,87.975,82.56,79.67
2127,87.5,30223.5,30136.0,90.8,88.4,82.65,79.88
2128,90.5,30226.5,30136.0,91.3,88.8,82.89,80.105
2129,91.5,30227.5,30136.0,91.85,89.25,83.2,80.335
2130,91.0,30228.0,30137.0,91.8,89.525,83.61,80.565
2131,94.5,30228.5,30134.0,91.85,89.975,84.05,80.82
2132,93.5,30229.5,30136.0,91.8,90.35,84.39,81.055
2133,91.5,30227.5,30136.0,91.55,90.675,84.67,81.245
2134,91.5,30227.5,30136.0,91.4,90.825,84.96,81.425
2135,89.0,30227.0,30138.0,91.15,90.7,85.21,81.575
2136,87.0,30224.0,30137.0,90.75,90.8,85.39,81.67
2137,88.5,30224.5,30136.0,90.85,90.825,85.58,81.79
2138,90.5,30227.5,30137.0,90.85,91.075,85.84,81.885
2139,89.0,30226.0,30137.0,90.6,91.225,85.98,82.035
2140,87.0,30226.0,30139.0,90.2,91.0,86.08,82.185
2141,87.5,30225.5,30138.0,89.5,90.675,86.12,82.345
2142,91.5,30226.5,30135.0,89.3,90.55,86.23,82.535
2143,88.0,30222.0,30134.0,88.95,90.25,86.29,82.665
2144,88.0,30222.0,30134.0,88.6,90.0,86.36,82.795
2145,88.0,30226.0,30138.0,88.5,89.825,86.48,82.895
2146,89.0,30224.0,30135.0,88.7,89.725,86.64,82.985
2147,93.0,30229.0,30136.0,89.15,90.0,86.85,83.135
2148,87.0,30225.0,30138.0,88.8,89.825,86.93,83.2
2149,86.5,30224.5,30138.0,88.55,89.575,87.07,83.24
2150,86.0,30222.0,30136.0,88.45,89.325,87.24,83.285
2151,87.5,30223.5,30136.0,88.45,88.975,87.49,83.37
2152,88.0,30222.0,30134.0,88.1,88.7,87.72,83.445
2153,93.0,30227.0,30134.0,88.6,88.775,88.03,83.555
2154,89.0,30223.0,30134.0,88.7,88.65,88.28,83.665
2155,88.0,30222.0,30134.0,88.7,88.6,88.55,83.8
2156,84.0,30218.0,30134.0,88.2,88.45,88.72,83.865
2157,80.0,30210.0,30130.0,86.9,88.025,88.74,83.9
2158,79.5,30208.5,30129.0,86.15,87.475,88.68,83.925
2159,75.5,30205.5,30130.0,85.05,86.8,88.54,83.915
2160,76.0,30207.0,30131.0,84.05,86.25,88.35,83.885
2161,75.5,30207.5,30132.0,82.85,85.65,88.15,83.83
2162,72.5,30203.5,30131.0,81.3,84.7,87.88,83.78
2163,69.5,30201.5,30132.0,78.95,83.775,87.57,83.645
2164,75.0,30204.0,30129.0,77.55,83.125,87.3,83.58
2165,69.0,30202.0,30133.0,75.65,82.175,86.85,83.45
2166,66.0,30200.0,30134.0,73.85,81.025,86.47,83.325
2167,67.5,30201.5,30134.0,72.6,79.75,86.06,83.21
2168,65.5,30198.5,30133.0,71.2,78.675,85.66,83.08
2169,73.5,30203.5,30130.0,71.0,78.025,85.41,83.05
2170,73.5,30205.5,30132.0,70.75,77.4,85.05,82.995
2171,75.5,30209.5,30134.0,70.75,76.8,84.68,82.95
2172,77.0,30210.0,30133.0,71.2,76.25,84.34,82.925
2173,78.0,30213.0,30135.0,72.05,75.5,84.02,82.935
2174,76.0,30212.0,30136.0,72.15,74.85,83.68,82.89
2175,79.0,30219.0,30140.0,73.15,74.4,83.43,82.875
2176,82.0,30228.0,30146.0,74.75,74.3,83.25,82.905
2177,76.5,30224.5,30148.0,75.65,74.125,83.03,82.84
2178,74.0,30223.0,30149.0,76.5,73.85,82.7,82.795
2179,75.0,30223.0,30148.0,76.65,73.825,82.37,82.785
2180,75.5,30223.5,30148.0,76.85,73.8,82.06,82.835
2181,76.5,30224.5,30148.0,76.95,73.85,81.7,82.875
2182,79.0,30227.0,30148.0,77.15,74.175,81.41,82.9
2183,80.0,30229.0,30149.0,77.35,74.7,81.18,82.925
2184,80.5,30229.5,30149.0,77.8,74.975,80.96,82.96
2185,80.5,30226.5,30146.0,77.95,75.55,80.79,83.0
2186,86.0,30230.0,30144.0,78.35,76.55,80.77,83.08
2187,88.5,30231.5,30143.0,79.55,77.6,80.77,83.175
2188,87.5,30230.5,30143.0,80.9,78.7,80.71,83.275
2189,88.0,30231.0,30143.0,82.2,79.425,80.69,83.335
2190,85.5,30230.5,30145.0,83.2,80.025,80.66,83.37
2191,85.5,30231.5,30146.0,84.1,80.525,80.62,83.37
2192,89.0,30236.0,30147.0,85.1,81.125,80.57,83.4
2193,89.0,30238.0,30149.0,86.0,81.675,80.59,83.44
2194,92.5,30238.5,30146.0,87.2,82.5,80.68,83.52
2195,92.0,30239.0,30147.0,88.35,83.15,80.76,83.62
2196,94.5,30240.5,30146.0,89.2,83.775,80.87,83.755
2197,97.0,30243.0,30146.0,90.05,84.8,80.95,83.9
2198,96.0,30242.0,30146.0,90.9,85.9,81.13,84.03
2199,97.5,30243.5,30146.0,91.85,87.025,81.35,84.21
2200,95.5,30241.5,30146.0,92.85,88.025,81.54,84.39
2201,94.0,30240.0,30146.0,93.7,88.9,81.67,84.58
2202,95.5,30243.5,30148.0,94.35,89.725,81.82,84.77
2203,97.0,30243.0,30146.0,95.15,90.575,81.9,84.965
2204,97.0,30243.0,30146.0,95.6,91.4,82.06,85.17
2205,98.0,30242.0,30144.0,96.2,92.275,82.26,85.405
2206,101.0,30243.0,30142.0,96.85,93.025,82.6,85.66
2207,100.5,30242.5,30142.0,97.2,93.625,83.01,85.875
2208,96.5,30240.5,30144.0,97.25,94.075,83.35,86.015
2209,99.5,30243.5,30144.0,97.45,94.65,83.83,86.185
2210,98.5,30240.5,30142.0,97.75,95.3,84.28,86.315
2211,98.5,30238.5,30140.0,98.2,95.95,84.74,86.445
2212,95.5,30235.5,30140.0,98.2,96.275,85.2,86.54
2213,96.5,30236.5,30140.0,98.15,96.65,85.74,86.655
2214,97.0,30238.0,30141.0,98.15,96.875,86.18,86.74
2215,97.0,30238.0,30141.0,98.05,97.125,86.74,86.795
2216,99.0,30241.0,30142.0,97.85,97.35,87.4,86.935
2217,102.5,30246.5,30144.0,98.05,97.625,88.1,87.08
2218,103.5,30247.5,30144.0,98.75,98.0,88.86,87.26
2219,101.5,30248.5,30147.0,98.95,98.2,89.42,87.415
2220,100.5,30246.5,30146.0,99.15,98.45,89.96,87.505
2221,100.0,30244.0,30144.0,99.3,98.75,90.45,87.565
2222,100.0,30242.0,30142.0,99.75,98.975,90.91,87.625
2223,103.5,30241.5,30138.0,100.45,99.3,91.42,87.72
2224,100.0,30236.0,30136.0,100.75,99.45,91.9,87.79
2225,99.0,30237.0,30138.0,100.95,99.5,92.3,87.865
2226,102.5,30234.5,30132.0,101.3,99.575,92.71,87.98
2227,103.5,30236.5,30133.0,101.4,99.725,93.25,88.14
2228,98.0,30233.0,30135.0,100.85,99.8,93.73,88.215
2229,96.0,30228.0,30132.0,100.3,99.625,94.15,88.26
2230,95.0,30231.0,30136.0,99.75,99.45,94.54,88.3
2231,97.0,30231.0,30134.0,99.45,99.375,94.95,88.325
2232,97.5,30231.5,30134.0,99.2,99.475,95.32,88.365
2233,97.5,30233.5,30136.0,98.6,99.525,95.67,88.425
2234,98.0,30234.0,30136.0,98.4,99.575,96.02,88.49
2235,98.0,30236.0,30138.0,98.3,99.625,96.37,88.58
2236,100.0,30236.0,30136.0,98.05,99.675,96.65,88.71
2237,97.5,30235.5,30138.0,97.45,99.425,96.83,88.8
2238,98.0,30235.0,30137.0,97.45,99.15,97.04,88.875
2239,98.0,30236.0,30138.0,97.65,98.975,97.24,88.965
2240,99.0,30234.0,30135.0,98.05,98.9,97.51,89.085
2241,93.0,30230.0,30137.0,97.65,98.55,97.66,89.14
2242,93.5,30230.5,30137.0,97.25,98.225,97.75,89.16
2243,91.5,30229.5,30138.0,96.65,97.625,97.8,89.195
2244,91.5,30227.5,30136.0,96.0,97.2,97.78,89.23
2245,88.0,30223.0,30135.0,95.0,96.65,97.7,89.23
2246,86.5,30222.5,30136.0,93.65,95.85,97.54,89.205
2247,85.5,30220.5,30135.0,92.45,94.95,97.31,89.13
2248,83.5,30219.5,30136.0,91.0,94.225,97.06,89.095
2249,85.0,30219.0,30134.0,89.7,93.675,96.81,89.08
2250,85.5,30217.5,30132.0,88.35,93.2,96.61,89.075
2251,84.0,30216.0,30132.0,87.45,92.55,96.41,89.04
2252,80.0,30212.0,30132.0,86.1,91.675,96.1,88.96
2253,76.5,30210.5,30134.0,84.6,90.625,95.69,88.795
2254,80.5,30217.5,30137.0,83.5,89.75,95.36,88.71
2255,77.0,30213.0,30136.0,82.4,88.7,94.94,88.6
2256,79.5,30211.5,30132.0,81.7,87.675,94.51,88.555
2257,76.5,30205.5,30129.0,80.8,86.625,94.03,88.52
2258,79.0,30213.0,30134.0,80.35,85.675,93.68,88.515
2259,80.5,30212.5,30132.0,79.9,84.8,93.3,88.565
2260,77.5,30209.5,30132.0,79.1,83.725,92.88,88.58
2261,79.0,30208.0,30129.0,78.6,83.025,92.49,88.615
2262,78.5,30208.5,30130.0,78.45,82.275,92.15,88.675
2263,77.5,30207.5,30130.0,78.55,81.575,91.77,88.755
2264,79.0,30209.0,30130.0,78.4,80.95,91.41,88.795
2265,75.5,30204.5,30129.0,78.25,80.325,90.98,88.86
2266,75.0,30203.0,30128.0,77.8,79.75,90.5,88.95
2267,73.5,30201.5,30128.0,77.5,79.15,89.92,89.01
2268,72.5,30199.5,30127.0,76.85,78.6,89.3,89.08
2269,72.5,30199.5,30127.0,76.05,77.975,88.72,89.07
2270,77.0,30202.0,30125.0,76.0,77.55,88.25,89.105
2271,77.0,30202.0,30125.0,75.8,77.2,87.79,89.12
2272,79.0,30204.0,30125.0,75.85,77.15,87.37,89.14
2273,73.5,30199.5,30126.0,75.45,77.0,86.77,89.095
2274,76.5,30201.5,30125.0,75.2,76.8,86.3,89.1
2275,75.0,30200.0,30125.0,75.15,76.7,85.82,89.06
2276,76.0,30200.0,30124.0,75.25,76.525,85.29,89.0
2277,76.0,30204.0,30128.0,75.5,76.5,84.74,88.995
2278,76.5,30202.5,30126.0,75.9,76.375,84.31,89.02
2279,77.5,30207.5,30130.0,76.4,76.225,83.94,89.045
2280,76.5,30208.5,30132.0,76.35,76.175,83.57,89.055
2281,78.5,30211.5,30133.0,76.5,76.15,83.2,89.075
2282,80.0,30213.0,30133.0,76.6,76.225,82.85,89.085
2283,82.5,30216.5,30134.0,77.5,76.475,82.55,89.11
2284,79.5,30213.5,30134.0,77.8,76.5,82.18,89.1
2285,79.5,30215.5,30136.0,78.25,76.7,81.81,89.09
2286,79.5,30211.5,30132.0,78.6,76.925,81.4,89.025
2287,80.0,30211.0,30131.0,79.0,77.25,81.05,88.94
2288,76.0,30206.0,30130.0,78.95,77.425,80.61,88.825
2289,75.0,30205.0,30130.0,78.7,77.55,80.15,88.695
2290,75.5,30206.5,30131.0,78.6,77.475,79.68,88.595
2291,79.5,30209.5,30130.0,78.7,77.6,79.41,88.535
2292,76.5,30208.5,30132.0,78.35,77.475,79.07,88.41
2293,81.5,30210.5,30129.0,78.25,77.875,78.87,88.335
2294,80.0,30210.0,30130.0,78.3,78.05,78.64,88.21
2295,76.5,30209.5,30133.0,78.0,78.125,78.41,88.055
2296,80.5,30210.5,30130.0,78.1,78.35,78.29,87.915
2297,77.5,30207.5,30130.0,77.85,78.425,78.13,87.72
2298,77.0,30207.0,30130.0,77.95,78.45,78.0,87.53
2299,76.5,30205.5,30129.0,78.1,78.4,77.83,87.32
2300,74.5,30202.5,30128.0,78.0,78.3,77.61,87.11
2301,76.5,30203.5,30127.0,77.7,78.2,77.46,86.935
2302,74.5,30202.5,30128.0,77.5,77.925,77.35,86.725
2303,76.0,30204.0,30128.0,76.95,77.6,77.34,86.515
2304,74.0,30208.0,30134.0,76.35,77.325,77.21,86.285
2305,74.5,30208.5,30134.0,76.15,77.075,77.16,86.05
2306,72.0,30206.0,30134.0,75.3,76.7,77.01,85.76
2307,71.5,30204.5,30133.0,74.7,76.275,76.91,85.47
2308,68.5,30202.5,30134.0,73.85,75.9,76.7,85.19
2309,68.5,30202.5,30134.0,73.05,75.575,76.46,84.88
2310,63.0,30196.0,30133.0,71.9,74.95,76.17,84.525
2311,63.0,30196.0,30133.0,70.55,74.125,75.85,84.17
2312,62.5,30196.5,30134.0,69.35,73.425,75.53,83.84
2313,61.5,30192.5,30131.0,67.9,72.425,75.21,83.49
2314,65.0,30194.0,30129.0,67.0,71.675,74.93,83.17
2315,62.5,30192.5,30130.0,65.8,70.975,74.67,82.825
2316,62.0,30192.0,30130.0,64.8,70.05,74.41,82.455
2317,65.0,30194.0,30129.0,64.15,69.425,74.24,82.08
2318,67.0,30196.0,30129.0,64.0,68.925,74.13,81.715
2319,69.5,30197.5,30128.0,64.1,68.575,74.07,81.395
2320,71.5,30199.5,30128.0,64.95,68.425,73.96,81.105
2321,73.5,30201.5,30128.0,66.0,68.275,73.89,80.84
2322,74.0,30202.0,30128.0,67.15,68.25,73.79,80.58
2323,73.5,30197.5,30124.0,68.35,68.125,73.79,80.28
2324,70.5,30195.5,30125.0,68.9,67.95,73.67,79.985
2325,75.5,30197.5,30122.0,70.2,68.0,73.68,79.75
2326,70.5,30194.5,30124.0,71.05,67.925,73.57,79.43
2327,73.0,30198.0,30125.0,71.85,68.0,73.51,79.125
2328,77.5,30201.5,30124.0,72.9,68.45,73.53,78.92
2329,79.0,30202.0,30123.0,73.85,68.975,73.56,78.75
2330,77.5,30199.5,30122.0,74.45,69.7,73.58,78.575
2331,74.5,30198.5,30124.0,74.55,70.275,73.5,78.35
2332,73.5,30197.5,30124.0,74.5,70.825,73.37,78.11
2333,73.0,30197.0,30124.0,74.45,71.4,73.18,77.865
2334,73.5,30200.5,30127.0,74.75,71.825,73.06,77.62
2335,72.5,30200.5,30128.0,74.45,72.325,72.92,77.365
2336,73.5,30203.5,30130.0,74.75,72.9,72.8,77.1
2337,70.5,30200.5,30130.0,74.5,73.175,72.61,76.83
2338,68.0,30198.0,30130.0,73.55,73.225,72.45,76.53
2339,67.5,30193.5,30126.0,72.4,73.125,72.3,76.225
2340,63.0,30189.0,30126.0,70.95,72.7,72.05,75.865
2341,66.0,30190.0,30124.0,70.1,72.325,71.78,75.595
2342,65.0,30189.0,30124.0,69.25,71.875,71.55,75.31
2343,64.0,30188.0,30124.0,68.35,71.4,71.2,75.035
2344,62.5,30186.5,30124.0,67.25,71.0,70.85,74.745
2345,66.0,30190.0,30124.0,66.6,70.525,70.64,74.525
2346,64.0,30188.0,30124.0,65.65,70.2,70.31,74.3
2347,65.5,30189.5,30124.0,65.15,69.825,70.07,74.1
2348,67.0,30193.0,30126.0,65.05,69.3,69.87,73.935
2349,70.5,30194.5,30124.0,65.35,68.875,69.75,73.79
2350,73.5,30198.5,30125.0,66.4,68.675,69.73,73.67
2351,70.0,30196.0,30126.0,66.8,68.45,69.6,73.53
2352,69.0,30192.0,30123.0,67.2,68.225,69.49,73.42
2353,71.5,30194.5,30123.0,67.95,68.15,69.4,73.37
2354,68.0,30191.0,30123.0,68.5,67.875,69.28,73.245
2355,71.5,30192.5,30121.0,69.05,67.825,69.22,73.19
2356,73.0,30193.0,30120.0,69.95,67.8,69.24,73.125
2357,72.0,30192.0,30120.0,70.6,67.875,69.25,73.08
2358,70.0,30190.0,30120.0,70.9,67.975,69.28,72.99
2359,69.5,30189.5,30120.0,70.8,68.075,69.3,72.88
2360,70.5,30190.5,30120.0,70.5,68.45,69.45,72.81
2361,73.5,30192.5,30119.0,70.85,68.825,69.66,72.755
2362,73.5,30192.5,30119.0,71.3,69.25,69.88,72.705
2363,74.0,30192.0,30118.0,71.55,69.75,70.13,72.67
2364,73.5,30191.5,30118.0,72.1,70.3,70.3,72.615
2365,74.0,30192.0,30118.0,72.35,70.7,70.53,72.6
2366,76.5,30194.5,30118.0,72.7,71.325,70.82,72.615
2367,72.5,30192.5,30120.0,72.75,71.675,70.97,72.605
2368,70.5,30189.5,30119.0,72.8,71.85,71.04,72.585
2369,70.0,30190.0,30120.0,72.85,71.825,71.05,72.56
2370,66.0,30192.0,30126.0,72.4,71.45,70.94,72.45
2371,70.0,30196.0,30126.0,72.05,71.45,70.87,72.38
2372,68.5,30194.5,30126.0,71.55,71.425,70.76,72.275
2373,66.5,30192.5,30126.0,70.8,71.175,70.62,72.205
2374,65.0,30191.0,30126.0,69.95,71.025,70.51,72.09
2375,66.5,30192.5,30126.0,69.2,70.775,70.33,72.005
2376,71.0,30196.0,30125.0,68.65,70.675,70.34,71.955
2377,72.5,30195.5,30123.0,68.65,70.7,70.33,71.92
2378,71.5,30197.5,30126.0,68.75,70.775,70.21,71.87
2379,73.5,30198.5,30125.0,69.1,70.975,70.1,71.83
2380,70.5,30196.5,30126.0,69.55,70.975,69.96,71.77
2381,70.5,30196.5,30126.0,69.6,70.825,69.88,71.69
2382,70.5,30196.5,30126.0,69.8,70.675,69.82,71.595
2383,70.0,30196.0,30126.0,70.15,70.475,69.76,71.47
2384,71.5,30197.5,30126.0,70.8,70.375,69.72,71.39
2385,68.5,30193.5,30125.0,71.0,70.1,69.64,71.28
2386,63.5,30192.5,30129.0,70.25,69.45,69.44,71.12
2387,62.0,30191.0,30129.0,69.2,68.925,69.27,70.94
2388,67.0,30193.0,30126.0,68.75,68.75,69.25,70.85
2389,63.0,30189.0,30126.0,67.7,68.4,69.16,70.73
2390,63.5,30192.5,30129.0,67.0,68.275,69.17,70.61
2391,63.5,30192.5,30129.0,66.3,67.95,69.12,70.45
2392,65.5,30193.5,30128.0,65.8,67.8,69.13,70.34
2393,62.5,30191.5,30129.0,65.05,67.6,69.1,70.15
2394,64.5,30193.5,30129.0,64.35,67.575,69.14,69.995
2395,69.0,30197.0,30128.0,64.4,67.7,69.2,69.92
2396,71.5,30198.5,30127.0,65.2,67.725,69.35,69.83
2397,69.5,30197.5,30128.0,65.95,67.575,69.43,69.75
2398,71.0,30199.0,30128.0,66.35,67.55,69.51,69.69
2399,72.5,30200.5,30128.0,67.3,67.5,69.55,69.65
2400,75.0,30200.0,30125.0,68.45,67.725,69.58,69.655
2401,79.5,30202.5,30123.0,70.05,68.175,69.77,69.685
2402,79.0,30205.0,30126.0,71.4,68.6,69.97,69.73
2403,77.0,30202.0,30125.0,72.85,68.95,70.08,69.74
2404,77.5,30201.5,30124.0,74.15,69.25,70.27,69.775
2405,76.0,30201.0,30125.0,74.85,69.625,70.36,69.79
2406,79.0,30205.0,30126.0,75.6,70.4,70.48,69.86
2407,77.0,30203.0,30126.0,76.35,71.15,70.58,69.915
2408,80.5,30204.5,30124.0,77.3,71.825,70.79,70.035
2409,81.0,30206.0,30125.0,78.15,72.725,71.02,70.16
2410,83.5,30208.5,30125.0,79.0,73.725,71.28,70.365
2411,83.5,30211.5,30128.0,79.4,74.725,71.48,70.57
2412,82.0,30209.0,30127.0,79.7,75.55,71.65,70.765
2413,84.5,30211.5,30127.0,80.45,76.65,71.86,70.995
2414,85.5,30210.5,30125.0,81.25,77.7,72.1,71.2
2415,88.5,30212.5,30124.0,82.5,78.675,72.39,71.46
2416,89.5,30212.5,30123.0,83.55,79.575,72.65,71.735
2417,90.0,30213.0,30123.0,84.85,80.6,73.0,71.985
2418,87.5,30210.5,30123.0,85.55,81.425,73.34,72.19
2419,86.5,30209.5,30123.0,86.1,82.125,73.67,72.36
2420,90.0,30213.0,30123.0,86.75,82.875,74.15,72.545
2421,89.5,30213.5,30124.0,87.35,83.375,74.54,72.705
2422,87.0,30213.0,30126.0,87.85,83.775,74.91,72.835
2423,90.0,30218.0,30128.0,88.4,84.425,75.38,73.0
2424,95.0,30225.0,30130.0,89.35,85.3,75.98,73.245
2425,93.5,30223.5,30130.0,89.85,86.175,76.52,73.425
2426,98.5,30228.5,30130.0,90.75,87.15,77.07,73.705
2427,96.5,30228.5,30132.0,91.4,88.125,77.55,73.94
2428,92.5,30224.5,30132.0,91.9,88.725,77.97,74.09
2429,93.0,30224.0,30131.0,92.55,89.325,78.36,74.23
2430,94.0,30224.0,30130.0,92.95,89.85,78.83,74.395
2431,94.0,30223.0,30129.0,93.4,90.375,79.3,74.59
2432,94.0,30223.0,30129.0,94.1,90.975,79.77,74.795
2433,95.0,30225.0,30130.0,94.6,91.5,80.27,75.015
2434,94.5,30222.5,30128.0,94.55,91.95,80.73,75.225
2435,96.0,30224.0,30128.0,94.8,92.325,81.28,75.46
2436,98.5,30228.5,30130.0,94.8,92.775,81.98,75.71
2437,99.0,30229.0,30130.0,95.05,93.225,82.72,75.995
2438,99.5,30230.5,30131.0,95.75,93.825,83.37,76.31
2439,104.0,30232.0,30128.0,96.85,94.7,84.19,76.675
2440,105.5,30233.5,30128.0,98.0,95.475,85.03,77.1
2441,106.0,30234.0,30128.0,99.2,96.3,85.88,77.5
2442,105.5,30233.5,30128.0,100.35,97.225,86.68,77.905
2443,105.5,30233.5,30128.0,101.4,98.0,87.54,78.32
2444,109.0,30237.0,30128.0,102.85,98.7,88.43,78.785
2445,106.5,30234.5,30128.0,103.9,99.35,89.18,79.19
2446,105.5,30231.5,30126.0,104.6,99.7,89.86,79.605
2447,104.0,30229.0,30125.0,105.1,100.075,90.55,79.99
2448,104.0,30229.0,30125.0,105.55,100.65,91.21,80.36
2449,105.0,30229.0,30124.0,105.65,101.25,91.86,80.705
2450,105.0,30229.0,30124.0,105.6,101.8,92.46,81.02
2451,104.5,30228.5,30124.0,105.45,102.325,92.96,81.365
2452,107.0,30231.0,30124.0,105.6,102.975,93.52,81.745
2453,108.0,30232.0,30124.0,105.85,103.625,94.14,82.11
2454,106.0,30230.0,30124.0,105.55,104.2,94.71,82.49
2455,108.0,30230.0,30122.0,105.7,104.8,95.35,82.855
2456,110.5,30232.5,30122.0,106.2,105.4,95.98,83.23
2457,113.0,30237.0,30124.0,107.1,106.1,96.7,83.64
2458,116.5,30240.5,30124.0,108.35,106.95,97.42,84.105
2459,115.5,30239.5,30124.0,109.4,107.525,98.11,84.565
2460,114.5,30239.5,30125.0,110.35,107.975,98.73,85.005
2461,118.5,30242.5,30124.0,111.75,108.6,99.43,85.455
2462,118.5,30242.5,30124.0,112.9,109.25,100.16,85.905
2463,118.5,30243.5,30125.0,113.95,109.9,100.84,86.35
2464,122.5,30246.5,30124.0,115.6,110.575,101.58,86.84
2465,126.5,30249.5,30123.0,117.45,111.575,102.34,87.365
2466,129.0,30251.0,30122.0,119.3,112.75,103.13,87.89
2467,126.5,30248.5,30122.0,120.65,113.875,103.86,88.43
2468,124.5,30246.5,30122.0,121.45,114.9,104.6,88.97
2469,122.5,30245.5,30123.0,122.15,115.775,105.32,89.495
2470,123.5,30246.5,30123.0,123.05,116.7,105.99,90.07
2471,120.5,30243.5,30123.0,123.25,117.5,106.61,90.575
2472,120.0,30245.0,30125.0,123.4,118.15,107.27,91.09
2473,117.5,30241.5,30124.0,123.3,118.625,107.82,91.6
2474,114.0,30237.0,30123.0,122.45,119.025,108.2,92.09
2475,114.5,30240.5,30126.0,121.25,119.35,108.62,92.57
2476,113.0,30238.0,30125.0,119.65,119.475,108.91,92.99
2477,115.5,30239.5,30124.0,118.55,119.6,109.29,93.42
2478,118.0,30243.0,30125.0,117.9,119.675,109.8,93.885
2479,120.0,30242.0,30122.0,117.65,119.9,110.34,94.35
2480,119.5,30243.5,30124.0,117.25,120.15,110.85,94.84
2481,121.0,30239.0,30118.0,117.3,120.275,111.39,95.345
2482,121.0,30239.0,30118.0,117.4,120.4,111.93,95.85
2483,121.5,30239.5,30118.0,117.8,120.55,112.46,96.365
2484,118.0,30241.0,30123.0,118.2,120.325,112.93,96.83
2485,121.5,30240.5,30119.0,118.9,120.075,113.44,97.36
2486,117.5,30236.5,30119.0,119.35,119.5,113.82,97.9
2487,121.5,30239.5,30118.0,119.95,119.25,114.27,98.495
2488,119.5,30239.5,30120.0,120.1,119.0,114.67,99.02
2489,117.5,30241.5,30124.0,119.85,118.75,114.94,99.565
2490,117.5,30245.5,30128.0,119.65,118.45,115.18,100.105
2491,117.5,30246.5,30129.0,119.3,118.3,115.41,100.645
2492,118.0,30247.0,30129.0,119.0,118.2,115.66,101.17
2493,115.0,30244.0,30129.0,118.35,118.075,115.85,101.695
2494,111.5,30241.5,30130.0,117.7,117.95,115.9,102.165
2495,109.5,30239.5,30130.0,116.5,117.7,115.96,102.57
2496,109.5,30239.5,30130.0,115.7,117.525,116.04,102.95
2497,111.5,30241.5,30130.0,114.7,117.325,116.19,103.37
2498,108.5,30240.5,30132.0,113.6,116.85,116.28,103.745
2499,108.5,30240.5,30132.0,112.7,116.275,116.35,104.105
2500,108.5,30240.5,30132.0,111.8,115.725,116.42,104.44
2501,109.0,30243.0,30134.0,110.95,115.125,116.51,104.735
2502,112.0,30246.0,30134.0,110.35,114.675,116.61,105.065
2503,109.0,30244.0,30135.0,109.75,114.05,116.63,105.385
2504,110.0,30242.0,30132.0,109.6,113.65,116.71,105.71
2505,111.0,30241.0,30130.0,109.75,113.125,116.77,106.06
2506,107.0,30238.0,30131.0,109.5,112.6,116.7,106.34
2507,110.0,30244.0,30134.0,109.35,112.025,116.64,106.67
2508,109.0,30243.0,30134.0,109.4,111.5,116.49,106.955
2509,110.0,30245.0,30135.0,109.55,111.125,116.38,107.245
2510,110.5,30246.5,30136.0,109.75,110.775,116.3,107.515
2511,103.0,30239.0,30136.0,109.15,110.05,115.99,107.71
2512,105.0,30245.0,30140.0,108.45,109.4,115.72,107.94
2513,106.0,30244.0,30138.0,108.15,108.95,115.47,108.155
2514,102.0,30245.0,30143.0,107.35,108.475,115.06,108.32
2515,102.5,30244.5,30142.0,106.5,108.125,114.58,108.46
2516,105.0,30248.0,30143.0,106.3,107.9,114.1,108.615
2517,108.5,30250.5,30142.0,106.15,107.75,113.74,108.8
2518,105.5,30249.5,30144.0,105.8,107.6,113.36,108.98
2519,107.5,30248.5,30141.0,105.55,107.55,113.06,109.19
2520,109.5,30250.5,30141.0,105.45,107.6,112.78,109.385
2521,109.5,30254.5,30145.0,106.1,107.625,112.56,109.585
2522,111.0,30259.0,30148.0,106.7,107.575,112.38,109.825
2523,113.5,30258.5,30145.0,107.45,107.8,112.3,110.06
2524,111.5,30254.5,30143.0,108.4,107.875,112.25,110.225
2525,111.5,30253.5,30142.0,109.3,107.9,112.19,110.405
2526,113.0,30255.0,30142.0,110.1,108.2,112.19,110.55
2527,112.5,30254.5,30142.0,110.5,108.325,112.13,110.71
2528,110.0,30252.0,30142.0,110.95,108.375,111.97,110.885
2529,110.0,30252.0,30142.0,111.2,108.375,111.77,111.055
2530,111.5,30253.5,30142.0,111.4,108.425,111.61,111.23
2531,113.0,30257.0,30144.0,111.75,108.925,111.45,111.42
2532,114.0,30256.0,30142.0,112.05,109.375,111.31,111.62
2533,112.5,30254.5,30142.0,111.95,109.7,111.13,111.795
2534,112.0,30254.0,30142.0,112.0,110.2,111.01,111.97
2535,114.0,30256.0,30142.0,112.25,110.775,110.86,112.15
2536,114.5,30256.5,30142.0,112.4,111.25,110.8,112.31
2537,112.5,30257.5,30145.0,112.4,111.45,110.62,112.445
2538,111.0,30256.0,30145.0,112.5,111.725,110.45,112.56
2539,115.5,30254.5,30139.0,113.05,112.125,110.41,112.675
2540,116.0,30254.0,30138.0,113.5,112.45,110.38,112.78
2541,117.5,30260.5,30143.0,113.95,112.85,110.38,112.895
2542,115.0,30259.0,30144.0,114.05,113.05,110.32,112.99
2543,119.5,30260.5,30141.0,114.75,113.35,110.41,113.13
2544,119.5,30256.5,30137.0,115.5,113.75,110.57,113.235
2545,120.0,30257.0,30137.0,116.1,114.175,110.78,113.37
