tick,pb2_mid,nav
525300,30059.5,30097.0
525400,30060.5,30094.0
525500,30060.0,30095.0
525600,30058.5,30094.0
525700,30060.0,30095.0
525800,30061.5,30098.0
525900,30065.5,30098.0
526000,30067.0,30098.0
526100,30063.0,30096.0
526200,30064.0,30096.0
526300,30064.0,30094.0
526400,30063.5,30095.0
526500,30061.5,30094.0
526600,30057.0,30093.0
526700,30056.0,30096.0
526800,30061.5,30099.0
526900,30060.0,30097.0
527000,30062.5,30097.0
527100,30066.0,30103.0
527200,30069.0,30102.0
527300,30066.5,30102.0
527400,30062.0,30101.0
527500,30061.0,30102.0
527600,30065.5,30101.0
527700,30063.5,30103.0
527800,30059.5,30102.0
527900,30059.0,30100.0
528000,30060.0,30100.0
528100,30062.5,30100.0
528200,30060.5,30101.0
528300,30060.0,30100.0
528400,30057.5,30102.0
528500,30056.5,30100.0
528600,30057.5,30100.0
528700,30059.5,30100.0
528800,30060.0,30100.0
528900,30061.5,30101.0
529000,30059.5,30101.0
529100,30059.5,30101.0
529200,30059.0,30101.0
529300,30058.0,30100.0
529400,30052.0,30100.0
529500,30054.5,30101.0
529600,30053.5,30101.0
529700,30053.5,30102.0
529800,30060.0,30107.0
529900,30064.0,30107.0
530000,30066.0,30108.0
530100,30070.5,30107.0
530200,30071.0,30108.0
530300,30071.5,30108.0
530400,30070.0,30111.0
530500,30072.0,30114.0
530600,30071.5,30112.0
530700,30068.5,30112.0
530800,30062.5,30109.0
530900,30064.0,30109.0
531000,30065.5,30112.0
531100,30065.5,30110.0
531200,30064.0,30110.0
531300,30067.0,30114.0
531400,30063.5,30110.0
531500,30063.0,30111.0
531600,30060.5,30109.0
531700,30065.0,30107.0
531800,30062.5,30108.0
531900,30060.5,30107.0
532000,30064.5,30106.0
532100,30062.5,30107.0
532200,30062.5,30107.0
532300,30058.5,30102.0
532400,30058.5,30102.0
532500,30054.5,30101.0
532600,30054.0,30100.0
532700,30060.0,30100.0
532800,30058.5,30101.0
532900,30058.5,30101.0
533000,30057.5,30102.0
533100,30058.5,30102.0
533200,30059.0,30102.0
533300,30062.0,30102.0
533400,30063.5,30103.0
533500,30063.5,30103.0
533600,30063.0,30103.0
533700,30062.0,30103.0
533800,30063.5,30103.0
533900,30068.5,30106.0
534000,30070.5,30106.0
534100,30070.5,30108.0
534200,30072.0,30108.0
534300,30071.5,30107.0
534400,30075.5,30111.0
534500,30076.5,30112.0
534600,30080.0,30113.0
534700,30081.0,30110.0
534800,30082.0,30110.0
534900,30083.0,30108.0
535000,30081.0,30108.0
535100,30080.5,30107.0
535200,30080.5,30106.0
535300,30079.5,30102.0
535400,30074.5,30097.0
535500,30077.5,30098.0
535600,30078.5,30098.0
535700,30080.0,30097.0
535800,30078.5,30097.0
535900,30080.5,30097.0
536000,30082.5,30098.0
536100,30078.5,30098.0
536200,30078.5,30099.0
536300,30075.0,30098.0
536400,30071.5,30094.0
536500,30071.5,30094.0
536600,30069.0,30092.0
536700,30068.0,30092.0
536800,30065.0,30092.0
536900,30067.5,30092.0
537000,30067.5,30092.0
537100,30066.5,30092.0
537200,30067.0,30093.0
537300,30066.0,30093.0
537400,30066.0,30092.0
537500,30064.0,30090.0
537600,30063.0,30088.0
537700,30066.5,30088.0
537800,30061.5,30088.0
537900,30059.0,30088.0
538000,30061.5,30088.0
538100,30057.5,30087.0
538200,30059.5,30087.0
538300,30062.0,30088.0
538400,30063.0,30089.0
538500,30063.0,30090.0
538600,30061.0,30088.0
538700,30060.5,30084.0
538800,30060.5,30081.0
538900,30053.5,30081.0
539000,30052.5,30081.0
539100,30050.5,30079.0
539200,30048.5,30077.0
539300,30047.5,30081.0
539400,30043.5,30080.0
539500,30043.0,30080.0
539600,30042.0,30080.0
539700,30045.5,30080.0
539800,30048.5,30084.0
539900,30045.5,30084.0
540000,30046.5,30083.0
540100,30049.5,30081.0
540200,30045.0,30079.0
540300,30043.0,30079.0
540400,30041.5,30074.0
540500,30043.0,30075.0
540600,30041.5,30073.0
540700,30042.0,30075.0
540800,30039.0,30076.0
540900,30043.0,30077.0
541000,30043.5,30077.0
541100,30041.5,30076.0
541200,30042.0,30076.0
541300,30044.0,30075.0
541400,30036.5,30075.0
541500,30037.5,30073.0
541600,30035.5,30072.0
541700,30037.0,30074.0
541800,30036.5,30074.0
541900,30040.0,30074.0
542000,30039.5,30074.0
542100,30045.0,30076.0
542200,30048.0,30081.0
542300,30047.5,30077.0
542400,30043.5,30079.0
542500,30039.5,30077.0
542600,30037.5,30077.0
542700,30033.0,30075.0
542800,30035.5,30077.0
542900,30031.0,30073.0
543000,30033.0,30074.0
543100,30031.5,30073.0
543200,30031.0,30073.0
543300,30031.0,30073.0
543400,30027.5,30068.0
543500,30026.0,30071.0
543600,30023.0,30069.0
543700,30024.0,30070.0
543800,30022.0,30072.0
543900,30025.0,30072.0
544000,30022.0,30072.0
544100,30021.0,30074.0
544200,30017.5,30074.0
544300,30019.0,30076.0
544400,30021.5,30075.0
544500,30021.0,30075.0
544600,30024.5,30075.0
544700,30027.0,30079.0
544800,30027.0,30080.0
544900,30027.0,30080.0
545000,30025.0,30078.0
545100,30024.5,30080.0
545200,30022.5,30077.0
545300,30026.5,30076.0
545400,30026.0,30076.0
545500,30027.0,30076.0
545600,30030.0,30080.0
545700,30033.0,30084.0
545800,30031.0,30084.0
545900,30030.5,30084.0
546000,30032.5,30085.0
546100,30031.0,30084.0
546200,30032.5,30085.0
546300,30037.5,30086.0
546400,30035.5,30084.0
546500,30039.5,30086.0
546600,30038.5,30088.0
546700,30040.0,30087.0
546800,30042.0,30089.0
546900,30043.0,30089.0
547000,30045.5,30089.0
547100,30042.5,30089.0
547200,30041.5,30086.0
547300,30045.0,30085.0
547400,30040.5,30083.0
547500,30040.5,30081.0
547600,30041.5,30083.0
547700,30041.5,30082.0
547800,30043.0,30083.0
547900,30042.0,30084.0
548000,30043.5,30084.0
548100,30042.5,30088.0
548200,30042.5,30088.0
548300,30044.5,30088.0
548400,30044.0,30088.0
548500,30046.5,30088.0
548600,30050.5,30088.0
548700,30048.0,30088.0
548800,30041.5,30085.0
548900,30038.5,30086.0
549000,30040.0,30085.0
549100,30041.0,30087.0
549200,30040.5,30089.0
549300,30040.0,30089.0
549400,30044.0,30089.0
549500,30043.5,30089.0
549600,30044.5,30089.0
549700,30048.0,30089.0
549800,30050.5,30087.0
549900,30050.5,30088.0
550000,30046.0,30088.0
550100,30049.5,30092.0
550200,30051.0,30092.0
550300,30054.0,30092.0
550400,30057.5,30095.0
550500,30055.5,30093.0
550600,30057.0,30093.0
550700,30058.0,30092.0
550800,30055.5,30093.0
550900,30056.0,30093.0
551000,30053.0,30090.0
551100,30052.5,30092.0
551200,30054.5,30092.0
551300,30058.0,30093.0
551400,30057.5,30093.0
551500,30062.0,30093.0
551600,30062.0,30092.0
551700,30062.5,30092.0
551800,30062.0,30093.0
551900,30063.0,30094.0
552000,30062.5,30095.0
552100,30062.5,30093.0
552200,30061.5,30092.0
552300,30062.5,30093.0
552400,30061.5,30092.0
552500,30058.5,30093.0
552600,30059.5,30093.0
552700,30057.0,30089.0
552800,30054.5,30088.0
552900,30058.5,30089.0
553000,30058.0,30087.0
553100,30062.5,30090.0
553200,30060.0,30090.0
553300,30067.0,30090.0
553400,30065.5,30090.0
553500,30063.5,30089.0
553600,30064.5,30089.0
553700,30065.0,30090.0
553800,30065.5,30092.0
553900,30061.5,30090.0
554000,30061.0,30091.0
554100,30058.5,30091.0
554200,30059.5,30091.0
554300,30062.5,30092.0
554400,30062.5,30092.0
554500,30063.5,30094.0
554600,30060.0,30091.0
554700,30059.0,30091.0
554800,30062.5,30091.0
554900,30063.5,30092.0
555000,30062.0,30092.0
555100,30061.5,30091.0
555200,30062.0,30092.0
555300,30065.5,30094.0
555400,30065.0,30096.0
555500,30063.5,30095.0
555600,30061.0,30093.0
555700,30058.5,30092.0
555800,30056.0,30092.0
555900,30056.0,30092.0
556000,30059.5,30091.0
556100,30061.5,30091.0
556200,30061.0,30092.0
556300,30062.5,30091.0
556400,30062.5,30091.0
556500,30061.5,30091.0
556600,30061.5,30089.0
556700,30066.0,30087.0
556800,30066.5,30087.0
556900,30063.0,30087.0
557000,30062.5,30085.0
557100,30064.0,30087.0
557200,30064.5,30087.0
557300,30070.0,30085.0
557400,30069.5,30082.0
557500,30068.0,30086.0
557600,30065.5,30084.0
557700,30067.0,30084.0
557800,30069.5,30085.0
557900,30069.0,30082.0
558000,30067.5,30080.0
558100,30066.5,30079.0
558200,30064.5,30074.0
558300,30061.5,30072.0
558400,30063.5,30071.0
558500,30065.5,30073.0
558600,30067.5,30075.0
558700,30064.0,30073.0
558800,30062.0,30070.0
558900,30061.0,30071.0
559000,30061.5,30074.0
559100,30060.5,30074.0
559200,30061.0,30074.0
559300,30060.0,30075.0
559400,30061.5,30077.0
559500,30061.5,30075.0
559600,30058.5,30074.0
559700,30061.5,30076.0
559800,30062.5,30078.0
559900,30062.5,30078.0
560000,30059.5,30078.0
560100,30056.0,30078.0
560200,30052.5,30076.0
560300,30053.5,30074.0
560400,30050.5,30072.0
560500,30047.5,30072.0
560600,30043.5,30073.0
560700,30042.0,30073.0
560800,30041.0,30072.0
560900,30035.0,30068.0
561000,30034.5,30070.0
561100,30030.5,30067.0
561200,30027.5,30069.0
561300,30030.0,30069.0
561400,30031.5,30069.0
561500,30033.0,30071.0
561600,30035.5,30072.0
561700,30034.5,30073.0
561800,30033.5,30071.0
561900,30033.5,30068.0
562000,30030.0,30069.0
562100,30028.5,30069.0
562200,30029.0,30070.0
562300,30031.0,30070.0
562400,30028.5,30070.0
562500,30033.0,30072.0
562600,30033.0,30073.0
562700,30030.5,30073.0
562800,30028.5,30072.0
562900,30027.5,30072.0
563000,30024.5,30072.0
563100,30025.0,30072.0
563200,30024.5,30072.0
563300,30022.0,30070.0
563400,30024.0,30072.0
563500,30027.5,30072.0
563600,30025.5,30070.0
563700,30023.5,30070.0
563800,30022.5,30069.0
563900,30022.0,30073.0
564000,30021.0,30073.0
564100,30019.5,30071.0
564200,30023.0,30069.0
564300,30025.0,30074.0
564400,30025.5,30072.0
564500,30025.0,30069.0
564600,30024.0,30071.0
564700,30028.0,30071.0
564800,30029.5,30069.0
564900,30032.5,30070.0
565000,30030.5,30070.0
565100,30029.5,30069.0
565200,30028.5,30069.0
565300,30028.0,30069.0
565400,30025.0,30068.0
565500,30024.5,30067.0
565600,30027.5,30071.0
565700,30030.5,30071.0
565800,30033.5,30070.0
565900,30036.0,30070.0
566000,30038.5,30071.0
566100,30040.0,30073.0
566200,30046.0,30076.0
566300,30048.5,30075.0
566400,30047.5,30075.0
566500,30045.5,30076.0
566600,30044.5,30076.0
566700,30046.5,30080.0
566800,30043.0,30076.0
566900,30046.0,30077.0
567000,30048.5,30078.0
567100,30048.5,30079.0
567200,30050.5,30078.0
567300,30054.5,30080.0
567400,30051.5,30078.0
567500,30050.0,30077.0
567600,30050.0,30077.0
567700,30048.0,30077.0
567800,30049.5,30077.0
567900,30044.0,30076.0
568000,30044.0,30077.0
568100,30045.0,30079.0
568200,30044.5,30080.0
568300,30040.5,30076.0
568400,30039.0,30076.0
568500,30036.5,30073.0
568600,30035.5,30072.0
568700,30034.5,30073.0
568800,30034.0,30073.0
568900,30034.5,30072.0
569000,30029.0,30068.0
569100,30028.5,30067.0
569200,30030.0,30068.0
569300,30032.0,30070.0
569400,30034.5,30072.0
569500,30031.5,30072.0
569600,30026.0,30070.0
569700,30028.0,30070.0
569800,30026.0,30069.0
569900,30026.0,30069.0
570000,30028.5,30070.0
570100,30032.0,30074.0
570200,30034.0,30073.0
570300,30031.0,30073.0
570400,30031.5,30074.0
570500,30030.0,30074.0
570600,30029.0,30074.0
570700,30026.5,30070.0
570800,30029.5,30070.0
570900,30025.5,30070.0
571000,30026.5,30066.0
571100,30024.0,30065.0
571200,30026.5,30066.0
571300,30031.0,30069.0
571400,30028.5,30069.0
571500,30031.5,30071.0
571600,30035.5,30072.0
571700,30036.5,30072.0
571800,30036.5,30070.0
571900,30035.0,30071.0
572000,30035.0,30069.0
572100,30030.5,30068.0
572200,30027.5,30067.0
572300,30029.0,30068.0
572400,30028.5,30070.0
572500,30028.5,30067.0
572600,30030.5,30067.0
572700,30026.0,30062.0
572800,30027.5,30063.0
572900,30023.5,30063.0
573000,30024.5,30064.0
573100,30022.0,30063.0
573200,30022.5,30062.0
573300,30020.5,30061.0
573400,30020.5,30062.0
573500,30020.5,30058.0
573600,30024.5,30059.0
573700,30021.5,30059.0
573800,30022.0,30058.0
573900,30029.0,30060.0
574000,30024.5,30060.0
574100,30026.0,30061.0
574200,30026.5,30060.0
574300,30026.5,30060.0
574400,30028.5,30060.0
574500,30026.5,30060.0
574600,30030.0,30064.0
574700,30031.5,30065.0
574800,30030.5,30065.0
574900,30027.5,30062.0
575000,30027.0,30059.0
575100,30027.0,30061.0
575200,30026.5,30059.0
575300,30024.0,30059.0
575400,30023.5,30059.0
575500,30023.5,30060.0
575600,30022.0,30058.0
575700,30022.0,30058.0
575800,30026.0,30060.0
575900,30023.0,30059.0
576000,30021.5,30059.0
576100,30022.5,30058.0
576200,30023.5,30060.0
576300,30022.5,30059.0
576400,30024.0,30059.0
576500,30022.0,30059.0
576600,30023.0,30059.0
576700,30021.0,30058.0
576800,30021.0,30057.0
576900,30019.5,30054.0
577000,30016.5,30053.0
577100,30016.0,30052.0
577200,30015.5,30054.0
577300,30017.0,30053.0
577400,30015.5,30053.0
577500,30018.0,30053.0
577600,30019.0,30053.0
577700,30020.5,30053.0
577800,30018.0,30053.0
577900,30016.5,30053.0
578000,30011.5,30054.0
578100,30014.5,30054.0
578200,30015.5,30055.0
578300,30016.5,30052.0
578400,30015.0,30054.0
578500,30018.5,30056.0
578600,30020.0,30056.0
578700,30017.5,30056.0
578800,30019.0,30055.0
578900,30020.0,30054.0
579000,30021.5,30055.0
579100,30024.5,30056.0
579200,30027.0,30057.0
579300,30025.5,30056.0
579400,30026.5,30058.0
579500,30024.5,30057.0
579600,30027.0,30056.0
579700,30026.5,30056.0
579800,30030.5,30055.0
579900,30029.0,30056.0
580000,30031.0,30056.0
580100,30030.5,30057.0
580200,30027.0,30058.0
580300,30028.5,30060.0
580400,30025.0,30060.0
580500,30025.5,30061.0
580600,30026.0,30061.0
580700,30028.0,30062.0
580800,30029.5,30064.0
580900,30031.0,30064.0
581000,30028.5,30064.0
581100,30033.0,30068.0
581200,30033.5,30068.0
581300,30034.0,30067.0
581400,30028.5,30064.0
581500,30027.0,30064.0
581600,30027.0,30062.0
581700,30025.5,30060.0
581800,30030.0,30060.0
581900,30026.5,30061.0
582000,30027.5,30060.0
582100,30026.0,30061.0
582200,30025.5,30062.0
582300,30024.5,30060.0
582400,30025.5,30058.0
582500,30026.0,30060.0
582600,30026.5,30061.0
582700,30025.0,30060.0
582800,30024.5,30060.0
582900,30027.5,30062.0
583000,30030.0,30064.0
583100,30027.5,30062.0
583200,30029.0,30062.0
583300,30031.5,30060.0
583400,30029.5,30063.0
583500,30027.0,30063.0
583600,30031.5,30066.0
583700,30031.5,30066.0
583800,30031.5,30065.0
583900,30029.5,30064.0
584000,30027.5,30063.0
584100,30025.5,30062.0
584200,30029.5,30060.0
584300,30027.5,30061.0
584400,30027.5,30061.0
584500,30024.0,30061.0
584600,30023.0,30060.0
584700,30023.5,30060.0
584800,30021.5,30055.0
584900,30017.5,30055.0
585000,30017.5,30054.0
585100,30014.5,30054.0
585200,30012.0,30050.0
585300,30013.5,30050.0
585400,30016.0,30052.0
585500,30018.5,30053.0
585600,30014.5,30049.0
585700,30016.0,30049.0
585800,30014.5,30049.0
585900,30013.5,30048.0
586000,30018.5,30052.0
586100,30016.0,30048.0
586200,30016.0,30049.0
586300,30014.5,30048.0
586400,30017.0,30049.0
586500,30015.0,30049.0
586600,30018.0,30049.0
586700,30019.0,30049.0
586800,30017.5,30049.0
586900,30016.5,30049.0
587000,30017.0,30049.0
587100,30013.5,30048.0
587200,30014.5,30049.0
587300,30015.5,30049.0
587400,30019.5,30053.0
587500,30022.5,30052.0
587600,30022.0,30048.0
587700,30020.0,30048.0
587800,30022.5,30051.0
587900,30021.5,30047.0
588000,30021.5,30048.0
588100,30021.5,30048.0
588200,30022.0,30048.0
588300,30024.0,30047.0
588400,30023.5,30050.0
588500,30021.0,30051.0
588600,30016.0,30051.0
588700,30020.0,30051.0
588800,30020.0,30049.0
588900,30017.5,30048.0
589000,30022.5,30047.0
589100,30019.5,30051.0
589200,30018.0,30051.0
589300,30018.0,30050.0
589400,30019.0,30051.0
589500,30016.5,30050.0
589600,30016.5,30051.0
589700,30013.5,30047.0
589800,30017.5,30049.0
589900,30018.0,30052.0
590000,30011.5,30049.0
590100,30010.0,30049.0
590200,30014.0,30048.0
590300,30013.0,30047.0
590400,30017.5,30047.0
590500,30015.5,30047.0
590600,30018.5,30046.0
590700,30021.5,30048.0
590800,30023.0,30048.0
590900,30021.5,30049.0
591000,30020.5,30048.0
591100,30022.0,30048.0
591200,30023.0,30049.0
591300,30021.5,30047.0
591400,30020.5,30047.0
591500,30023.5,30047.0
591600,30023.0,30046.0
591700,30026.0,30046.0
591800,30027.0,30046.0
591900,30024.0,30046.0
592000,30021.5,30048.0
592100,30022.5,30050.0
592200,30020.0,30048.0
592300,30019.0,30046.0
592400,30021.5,30046.0
592500,30023.5,30047.0
592600,30025.0,30049.0
592700,30024.0,30047.0
592800,30023.5,30052.0
592900,30025.0,30052.0
593000,30028.0,30053.0
593100,30031.0,30052.0
593200,30029.5,30053.0
593300,30035.5,30058.0
593400,30031.0,30053.0
593500,30028.5,30056.0
593600,30027.0,30053.0
593700,30027.5,30054.0
593800,30028.0,30054.0
593900,30030.5,30054.0
594000,30031.0,30054.0
594100,30032.0,30054.0
594200,30034.5,30057.0
594300,30034.5,30057.0
594400,30030.5,30055.0
594500,30032.5,30060.0
594600,30032.0,30060.0
594700,30032.5,30060.0
594800,30035.5,30061.0
594900,30034.5,30059.0
595000,30029.0,30057.0
595100,30028.5,30057.0
595200,30029.0,30055.0
595300,30029.5,30056.0
595400,30032.0,30056.0
595500,30032.0,30055.0
595600,30032.0,30056.0
595700,30031.0,30055.0
595800,30027.5,30055.0
595900,30027.5,30055.0
596000,30027.0,30056.0
596100,30033.5,30058.0
596200,30033.5,30057.0
596300,30034.0,30056.0
596400,30032.0,30057.0
596500,30033.0,30059.0
596600,30032.5,30058.0
596700,30036.0,30059.0
596800,30038.5,30058.0
596900,30037.5,30056.0
597000,30037.5,30053.0
597100,30036.0,30056.0
597200,30037.5,30056.0
597300,30037.5,30056.0
597400,30039.0,30054.0
597500,30036.0,30054.0
597600,30038.0,30056.0
597700,30038.5,30056.0
597800,30039.5,30057.0
597900,30041.5,30059.0
598000,30043.5,30060.0
598100,30046.0,30061.0
598200,30051.0,30061.0
598300,30051.0,30061.0
598400,30051.0,30059.0
598500,30052.5,30059.0
598600,30053.0,30059.0
598700,30054.0,30062.0
598800,30057.5,30060.0
598900,30059.5,30062.0
599000,30059.0,30061.0
599100,30060.0,30061.0
599200,30059.0,30061.0
599300,30062.0,30062.0
599400,30059.5,30060.0
599500,30056.5,30059.0
599600,30054.5,30060.0
599700,30055.5,30059.0
599800,30053.0,30058.0
599900,30058.5,30058.0
600000,30058.0,30058.0
600100,30061.5,30056.0
600200,30060.5,30056.0
600300,30058.5,30056.0
600400,30061.5,30056.0
600500,30059.5,30054.0
600600,30052.0,30052.0
600700,30052.5,30052.0
600800,30053.5,30051.0
600900,30050.5,30051.0
601000,30048.5,30050.0
601100,30046.5,30050.0
601200,30048.0,30049.0
601300,30049.5,30049.0
601400,30048.5,30051.0
601500,30051.0,30050.0
601600,30050.0,30050.0
601700,30050.0,30049.0
601800,30051.5,30051.0
601900,30053.0,30051.0
602000,30051.5,30051.0
602100,30051.0,30052.0
602200,30050.5,30052.0
602300,30055.0,30053.0
602400,30055.5,30054.0
602500,30053.0,30054.0
602600,30056.5,30055.0
602700,30052.5,30054.0
602800,30052.5,30055.0
602900,30049.5,30055.0
603000,30048.0,30056.0
603100,30044.5,30054.0
603200,30046.5,30056.0
603300,30047.0,30056.0
603400,30047.0,30056.0
603500,30044.0,30054.0
603600,30042.5,30053.0
603700,30043.0,30054.0
603800,30041.5,30054.0
603900,30042.0,30052.0
604000,30045.5,30052.0
604100,30047.5,30052.0
604200,30047.5,30052.0
604300,30048.0,30055.0
604400,30050.5,30054.0
604500,30050.5,30052.0
604600,30051.5,30052.0
604700,30052.0,30052.0
604800,30052.0,30056.0
604900,30052.5,30056.0
605000,30052.0,30056.0
605100,30054.5,30055.0
605200,30050.0,30053.0
